qa_status,acceptable,rejection_reason,reviewer_notes,question_id,skill_id,band,level,phase,target_word,question_type,sentence_with_blank,full_sentence,correct_answer,answer_choices,image_path,image_preview_path,image_role,image_policy,replacement_needed,kimi_prompt
no_image_required,,,,HFWQ-0492,hfw_76_100,HFW 76-100,2,2,than,hfw_sentence_spell,I ran faster ___ Sam.,I ran faster than Sam.,than,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I ran faster than Sam."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0493,hfw_76_100,HFW 76-100,1,1,first,multiple_choice,I was ___ in line.,I was first in line.,first,for | first | in | you,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I was first in line."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0494,hfw_76_100,HFW 76-100,1,2,first,multiple_choice,Read the ___ word.,Read the first word.,first,first | for | is | in,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Read the first word."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0495,hfw_76_100,HFW 76-100,1,2,first,multiple_choice,The ___ page has a picture.,The first page has a picture.,first,go | is | for | first,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The first page has a picture."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0496,hfw_76_100,HFW 76-100,2,1,first,hfw_sentence_spell,"___, wash your hands.","First, wash your hands.",first,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""First, wash your hands."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0497,hfw_76_100,HFW 76-100,2,2,first,hfw_sentence_spell,She got the ___ turn.,She got the first turn.,first,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She got the first turn."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0498,hfw_76_100,HFW 76-100,2,2,first,hfw_sentence_spell,The ___ bird flew away.,The first bird flew away.,first,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The first bird flew away."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0499,hfw_76_100,HFW 76-100,1,1,water,multiple_choice,The cup has ___ in it.,The cup has water in it.,water,in | you | water | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The cup has water in it."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0500,hfw_76_100,HFW 76-100,1,2,water,multiple_choice,Plants need ___ to grow.,Plants need water to grow.,water,for | water | in | is,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Plants need water to grow."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0501,hfw_76_100,HFW 76-100,1,2,water,multiple_choice,Drink some ___ after running.,Drink some water after running.,water,is | for | water | go,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Drink some water after running."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0502,hfw_76_100,HFW 76-100,2,1,water,hfw_sentence_spell,The fish swims in ___.,The fish swims in water.,water,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The fish swims in water."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0503,hfw_76_100,HFW 76-100,2,2,water,hfw_sentence_spell,She poured ___ into the bowl.,She poured water into the bowl.,water,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She poured water into the bowl."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0504,hfw_76_100,HFW 76-100,2,2,water,hfw_sentence_spell,The dog drank ___.,The dog drank water.,water,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog drank water."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0505,hfw_76_100,HFW 76-100,1,1,been,multiple_choice,I have ___ to the zoo.,I have been to the zoo.,been,in | for | been | your,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I have been to the zoo."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0506,hfw_76_100,HFW 76-100,1,2,been,multiple_choice,She has ___ reading all morning.,She has been reading all morning.,been,been | for | in | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She has been reading all morning."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0507,hfw_76_100,HFW 76-100,1,2,been,multiple_choice,The dog has ___ asleep.,The dog has been asleep.,been,been | water | number | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog has been asleep."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0508,hfw_76_100,HFW 76-100,2,1,been,hfw_sentence_spell,We have ___ kind today.,We have been kind today.,been,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We have been kind today."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0509,hfw_76_100,HFW 76-100,2,2,been,hfw_sentence_spell,He has ___ working hard.,He has been working hard.,been,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He has been working hard."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0510,hfw_76_100,HFW 76-100,2,2,been,hfw_sentence_spell,The book has ___ on the shelf.,The book has been on the shelf.,been,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The book has been on the shelf."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0511,hfw_76_100,HFW 76-100,1,1,called,multiple_choice,The teacher ___ my name.,The teacher called my name.,called,your | for | in | called,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The teacher called my name."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0512,hfw_76_100,HFW 76-100,1,2,called,multiple_choice,The book is ___ The Red Dog.,The book is called The Red Dog.,called,in | called | number | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The book is called The Red Dog."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0513,hfw_76_100,HFW 76-100,1,2,called,multiple_choice,She ___ her puppy Spot.,She called her puppy Spot.,called,for | water | number | called,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She called her puppy Spot."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0514,hfw_76_100,HFW 76-100,2,1,called,hfw_sentence_spell,He ___ for help.,He called for help.,called,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He called for help."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0515,hfw_76_100,HFW 76-100,2,2,called,hfw_sentence_spell,The bird ___ from the tree.,The bird called from the tree.,called,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The bird called from the tree."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0516,hfw_76_100,HFW 76-100,2,2,called,hfw_sentence_spell,Mom ___ us to dinner.,Mom called us to dinner.,called,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Mom called us to dinner."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0517,hfw_76_100,HFW 76-100,1,1,who,multiple_choice,___ is at the door?,Who is at the door?,who,in | said | for | who,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Who is at the door?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0518,hfw_76_100,HFW 76-100,1,2,who,multiple_choice,___ has the red ball?,Who has the red ball?,who,said | for | who | can,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Who has the red ball?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0519,hfw_76_100,HFW 76-100,1,2,who,multiple_choice,___ can read this word?,Who can read this word?,who,who | number | said | can,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Who can read this word?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0520,hfw_76_100,HFW 76-100,2,1,who,hfw_sentence_spell,___ saw the frog?,Who saw the frog?,who,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Who saw the frog?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0521,hfw_76_100,HFW 76-100,2,2,who,hfw_sentence_spell,___ is your friend?,Who is your friend?,who,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Who is your friend?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0522,hfw_76_100,HFW 76-100,2,2,who,hfw_sentence_spell,___ put the book away?,Who put the book away?,who,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Who put the book away?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0523,hfw_76_100,HFW 76-100,1,1,oil,multiple_choice,The cook used a little ___.,The cook used a little oil.,oil,oil | you | in | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The cook used a little oil."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0524,hfw_76_100,HFW 76-100,1,2,oil,multiple_choice,___ can make the pan shiny.,Oil can make the pan shiny.,oil,in | for | oil | is,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Oil can make the pan shiny."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0525,hfw_76_100,HFW 76-100,1,2,oil,multiple_choice,There is ___ in the bottle.,There is oil in the bottle.,oil,go | for | oil | is,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""There is oil in the bottle."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0526,hfw_76_100,HFW 76-100,2,1,oil,hfw_sentence_spell,Do not spill the ___.,Do not spill the oil.,oil,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Do not spill the oil."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0527,hfw_76_100,HFW 76-100,2,2,oil,hfw_sentence_spell,The bike needs ___ on the chain.,The bike needs oil on the chain.,oil,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The bike needs oil on the chain."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0528,hfw_76_100,HFW 76-100,2,2,oil,hfw_sentence_spell,___ and water do not mix well.,Oil and water do not mix well.,oil,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Oil and water do not mix well."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0529,hfw_76_100,HFW 76-100,1,1,sit,multiple_choice,Please ___ on the rug.,Please sit on the rug.,sit,sit | for | your | in,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Please sit on the rug."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0530,hfw_76_100,HFW 76-100,1,2,sit,multiple_choice,The cat will ___ by the window.,The cat will sit by the window.,sit,number | in | sit | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The cat will sit by the window."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0531,hfw_76_100,HFW 76-100,1,2,sit,multiple_choice,___ next to your friend.,Sit next to your friend.,sit,number | for | water | sit,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Sit next to your friend."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0532,hfw_76_100,HFW 76-100,2,1,sit,hfw_sentence_spell,The bird can ___ on a branch.,The bird can sit on a branch.,sit,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The bird can sit on a branch."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0533,hfw_76_100,HFW 76-100,2,2,sit,hfw_sentence_spell,I ___ at my desk.,I sit at my desk.,sit,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I sit at my desk."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0534,hfw_76_100,HFW 76-100,2,2,sit,hfw_sentence_spell,The dog likes to ___ in the sun.,The dog likes to sit in the sun.,sit,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog likes to sit in the sun."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0535,hfw_76_100,HFW 76-100,1,1,now,multiple_choice,We are ready ___.,We are ready now.,now,now | you | people | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We are ready now."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0536,hfw_76_100,HFW 76-100,1,2,now,multiple_choice,It is time to go ___.,It is time to go now.,now,now | water | people | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""It is time to go now."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0537,hfw_76_100,HFW 76-100,1,2,now,multiple_choice,The sun is out ___.,The sun is out now.,now,water | look | now | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The sun is out now."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0538,hfw_76_100,HFW 76-100,2,1,now,hfw_sentence_spell,I can read it ___.,I can read it now.,now,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I can read it now."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0539,hfw_76_100,HFW 76-100,2,2,now,hfw_sentence_spell,Please sit down ___.,Please sit down now.,now,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Please sit down now."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0540,hfw_76_100,HFW 76-100,2,2,now,hfw_sentence_spell,The dog is asleep ___.,The dog is asleep now.,now,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog is asleep now."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0541,hfw_76_100,HFW 76-100,1,1,find,multiple_choice,Can you ___ the cat?,Can you find the cat?,find,find | your | for | in,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Can you find the cat?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0542,hfw_76_100,HFW 76-100,1,2,find,multiple_choice,I will ___ my pencil.,I will find my pencil.,find,in | find | for | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I will find my pencil."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0544,hfw_76_100,HFW 76-100,2,1,find,hfw_sentence_spell,She can ___ the red block.,She can find the red block.,find,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She can find the red block."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0545,hfw_76_100,HFW 76-100,2,2,find,hfw_sentence_spell,We need to ___ the key.,We need to find the key.,find,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We need to find the key."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0546,hfw_76_100,HFW 76-100,2,2,find,hfw_sentence_spell,The dog will ___ the bone.,The dog will find the bone.,find,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog will find the bone."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0547,hfw_76_100,HFW 76-100,1,1,long,multiple_choice,The snake is ___.,The snake is long.,long,for | you | long | in,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The snake is long."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0548,hfw_76_100,HFW 76-100,1,2,long,multiple_choice,This is a ___ rope.,This is a long rope.,long,long | is | in | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""This is a long rope."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0549,hfw_76_100,HFW 76-100,1,2,long,multiple_choice,We took a ___ walk.,We took a long walk.,long,is | go | long | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We took a long walk."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0550,hfw_76_100,HFW 76-100,2,1,long,hfw_sentence_spell,The giraffe has a ___ neck.,The giraffe has a long neck.,long,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The giraffe has a long neck."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0551,hfw_76_100,HFW 76-100,2,2,long,hfw_sentence_spell,The story is ___ but fun.,The story is long but fun.,long,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The story is long but fun."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0552,hfw_76_100,HFW 76-100,2,2,long,hfw_sentence_spell,How ___ is the line?,How long is the line?,long,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""How long is the line?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0553,hfw_76_100,HFW 76-100,1,1,down,multiple_choice,Sit ___ on the rug.,Sit down on the rug.,down,number | you | down | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Sit down on the rug."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0554,hfw_76_100,HFW 76-100,1,2,down,multiple_choice,The rain came ___.,The rain came down.,down,number | people | down | water,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The rain came down."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0555,hfw_76_100,HFW 76-100,1,2,down,multiple_choice,The ball rolled ___ the hill.,The ball rolled down the hill.,down,down | look | water | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The ball rolled down the hill."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0556,hfw_76_100,HFW 76-100,2,1,down,hfw_sentence_spell,Look ___ at your shoes.,Look down at your shoes.,down,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Look down at your shoes."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0557,hfw_76_100,HFW 76-100,2,2,down,hfw_sentence_spell,She wrote the word ___.,She wrote the word down.,down,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She wrote the word down."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0558,hfw_76_100,HFW 76-100,2,2,down,hfw_sentence_spell,The cat jumped ___ from the chair.,The cat jumped down from the chair.,down,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The cat jumped down from the chair."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0559,hfw_76_100,HFW 76-100,1,1,day,multiple_choice,Today is a sunny ___.,Today is a sunny day.,day,day | you | in | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Today is a sunny day."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0560,hfw_76_100,HFW 76-100,1,2,day,multiple_choice,We had a fun ___ at school.,We had a fun day at school.,day,is | in | day | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We had a fun day at school."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0561,hfw_76_100,HFW 76-100,1,2,day,multiple_choice,The dog slept all ___.,The dog slept all day.,day,is | go | for | day,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog slept all day."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0562,hfw_76_100,HFW 76-100,2,1,day,hfw_sentence_spell,What ___ is it?,What day is it?,day,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""What day is it?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0563,hfw_76_100,HFW 76-100,2,2,day,hfw_sentence_spell,The first ___ was exciting.,The first day was exciting.,day,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The first day was exciting."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0564,hfw_76_100,HFW 76-100,2,2,day,hfw_sentence_spell,She read every ___.,She read every day.,day,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She read every day."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
