id,priority,skillId,targetWord,pair,itemType,imageNeeded,audioNeeded,suggestedImagePath,suggestedAudioPath,imagePrompt,audioPrompt,reason,existingImageCount,existingAudioCount,sourcePromptType,notes
wm-0446,P2,homophones_homonyms,our,our/hour,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/our-hour-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""our/hour"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0447,P2,homophones_homonyms,passed,passed/past,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/passed-past-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""passed/past"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0448,P2,homophones_homonyms,peace,piece/peace,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/piece-peace-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""piece/peace"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0449,P2,homophones_homonyms,principal,principal/principle,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/principal-principle-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""principal/principle"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0450,P2,homophones_homonyms,principle,principal/principle,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/principal-principle-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""principal/principle"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0451,P2,homophones_homonyms,reign,rain/reign/rein,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/rain-reign-rein-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""rain/reign/rein"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0452,P2,homophones_homonyms,rein,rain/reign/rein,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/rain-reign-rein-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""rain/reign/rein"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0453,P2,homophones_homonyms,roe,row/roe,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/row-roe-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""row/roe"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0454,P2,homophones_homonyms,sale,sale/sail,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/sale-sail-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""sale/sail"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0455,P2,homophones_homonyms,scene,scene/seen,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/scene-seen-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""scene/seen"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0456,P2,homophones_homonyms,scent,cent/sent/scent,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/cent-sent-scent-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""cent/sent/scent"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0457,P2,homophones_homonyms,see,see/sea,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/see-sea-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""see/sea"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0458,P2,homophones_homonyms,sew,so/sew,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/so-sew-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""so/sew"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0459,P2,homophones_homonyms,some,some/sum,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/some-sum-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""some/sum"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,homophone_context_scene,
wm-0460,P2,homophones_homonyms,steel,steal/steel,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/steal-steel-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""steal/steel"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0461,P2,homophones_homonyms,sum,some/sum,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/some-sum-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""some/sum"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0462,P2,homophones_homonyms,tale,tail/tale,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/tail-tale-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""tail/tale"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0463,P2,homophones_homonyms,they're,there/their/they're,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/there-their-they-re-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""there/their/they're"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0464,P2,homophones_homonyms,throne,throne/thrown,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/throne-thrown-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""throne/thrown"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0465,P2,homophones_homonyms,thrown,throne/thrown,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/throne-thrown-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""throne/thrown"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0466,P2,homophones_homonyms,to,to/too/two,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/to-too-two-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""to/too/two"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,homophone_context_scene,
wm-0467,P2,homophones_homonyms,waist,waist/waste,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/waist-waste-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""waist/waste"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0468,P2,homophones_homonyms,waste,waist/waste,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/waist-waste-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""waist/waste"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0469,P2,homophones_homonyms,weigh,way/weigh,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/way-weigh-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""way/weigh"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0470,P2,homophones_homonyms,where,wear/where,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/wear-where-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""wear/where"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0471,P2,homophones_homonyms,whether,weather/whether,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/weather-whether-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""weather/whether"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0472,P2,homophones_homonyms,who's,whose/who's,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/whose-who-s-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""whose/who's"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0473,P2,homophones_homonyms,whole,hole/whole,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/hole-whole-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""hole/whole"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,homophone_context_scene,
wm-0474,P2,homophones_homonyms,whose,whose/who's,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/whose-who-s-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""whose/who's"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0475,P2,homophones_homonyms,witch,which/witch,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/which-witch-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""which/witch"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0476,P2,homophones_homonyms,won,one/won,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/one-won-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""one/won"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0477,P2,homophones_homonyms,you're,your/you're,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/your-you-re-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""your/you're"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0478,P2,prefixes_suffixes,agreement,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/agreement-01.webp,,"Create a child-friendly morphology/context image for ""agreement"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0479,P2,prefixes_suffixes,benches,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/benches-01.webp,,"Create a child-friendly morphology/context image for ""benches"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0480,P2,prefixes_suffixes,bicolor,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/bicolor-01.webp,,"Create a child-friendly morphology/context image for ""bicolor"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0481,P2,prefixes_suffixes,biggest,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/biggest-01.webp,,"Create a child-friendly morphology/context image for ""biggest"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0482,P2,prefixes_suffixes,bilingual,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/bilingual-01.webp,,"Create a child-friendly morphology/context image for ""bilingual"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0483,P2,prefixes_suffixes,bimonthly,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/bimonthly-01.webp,,"Create a child-friendly morphology/context image for ""bimonthly"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0484,P2,prefixes_suffixes,biplane,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/biplane-01.webp,,"Create a child-friendly morphology/context image for ""biplane"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0485,P2,prefixes_suffixes,birds,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/birds-01.webp,,"Create a child-friendly morphology/context image for ""birds"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0486,P2,prefixes_suffixes,bisect,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/bisect-01.webp,,"Create a child-friendly morphology/context image for ""bisect"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0487,P2,prefixes_suffixes,blocks,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/blocks-01.webp,,"Create a child-friendly morphology/context image for ""blocks"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0488,P2,prefixes_suffixes,books,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/books-01.webp,,"Create a child-friendly morphology/context image for ""books"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,morphology_word_audio_optional_image,
wm-0489,P2,prefixes_suffixes,boxes,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/boxes-01.webp,,"Create a child-friendly morphology/context image for ""boxes"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,morphology_word_audio_optional_image,
wm-0490,P2,prefixes_suffixes,breakable,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/breakable-01.webp,,"Create a child-friendly morphology/context image for ""breakable"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0491,P2,prefixes_suffixes,brightest,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/brightest-01.webp,,"Create a child-friendly morphology/context image for ""brightest"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0492,P2,prefixes_suffixes,brightly,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/brightly-01.webp,,"Create a child-friendly morphology/context image for ""brightly"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0493,P2,prefixes_suffixes,brushes,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/brushes-01.webp,,"Create a child-friendly morphology/context image for ""brushes"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,morphology_word_audio_optional_image,
wm-0494,P2,prefixes_suffixes,called,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/called-01.webp,,"Create a child-friendly morphology/context image for ""called"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0495,P2,prefixes_suffixes,careful,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/careful-01.webp,,"Create a child-friendly morphology/context image for ""careful"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0496,P2,prefixes_suffixes,carefully,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/carefully-01.webp,,"Create a child-friendly morphology/context image for ""carefully"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0497,P2,prefixes_suffixes,careless,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/careless-01.webp,,"Create a child-friendly morphology/context image for ""careless"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0498,P2,prefixes_suffixes,cats,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/cats-01.webp,,"Create a child-friendly morphology/context image for ""cats"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,morphology_word_audio_optional_image,
wm-0499,P2,prefixes_suffixes,cheerful,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/cheerful-01.webp,,"Create a child-friendly morphology/context image for ""cheerful"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0500,P2,prefixes_suffixes,colorful,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/colorful-01.webp,,"Create a child-friendly morphology/context image for ""colorful"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0501,P2,prefixes_suffixes,colorless,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/colorless-01.webp,,"Create a child-friendly morphology/context image for ""colorless"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0502,P2,prefixes_suffixes,comfortable,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/comfortable-01.webp,,"Create a child-friendly morphology/context image for ""comfortable"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0503,P2,prefixes_suffixes,countable,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/countable-01.webp,,"Create a child-friendly morphology/context image for ""countable"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0504,P2,prefixes_suffixes,cups,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/cups-01.webp,,"Create a child-friendly morphology/context image for ""cups"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,morphology_word_audio_optional_image,
wm-0505,P2,prefixes_suffixes,darkness,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/darkness-01.webp,,"Create a child-friendly morphology/context image for ""darkness"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0506,P2,prefixes_suffixes,development,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/development-01.webp,,"Create a child-friendly morphology/context image for ""development"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0507,P2,prefixes_suffixes,disagree,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/disagree-01.webp,,"Create a child-friendly morphology/context image for ""disagree"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0508,P2,prefixes_suffixes,disappear,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/disappear-01.webp,,"Create a child-friendly morphology/context image for ""disappear"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0509,P2,prefixes_suffixes,discomfort,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/discomfort-01.webp,,"Create a child-friendly morphology/context image for ""discomfort"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0510,P2,prefixes_suffixes,disconnect,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/disconnect-01.webp,,"Create a child-friendly morphology/context image for ""disconnect"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0511,P2,prefixes_suffixes,discover,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/discover-01.webp,,"Create a child-friendly morphology/context image for ""discover"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0512,P2,prefixes_suffixes,dishes,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/dishes-01.webp,,"Create a child-friendly morphology/context image for ""dishes"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,morphology_word_audio_optional_image,
wm-0513,P2,prefixes_suffixes,dishonest,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/dishonest-01.webp,,"Create a child-friendly morphology/context image for ""dishonest"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0514,P2,prefixes_suffixes,dislike,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/dislike-01.webp,,"Create a child-friendly morphology/context image for ""dislike"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0515,P2,prefixes_suffixes,disobey,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/disobey-01.webp,,"Create a child-friendly morphology/context image for ""disobey"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0516,P2,prefixes_suffixes,disorder,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/disorder-01.webp,,"Create a child-friendly morphology/context image for ""disorder"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0517,P2,prefixes_suffixes,disrespect,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/disrespect-01.webp,,"Create a child-friendly morphology/context image for ""disrespect"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0518,P2,prefixes_suffixes,dogs,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/dogs-01.webp,,"Create a child-friendly morphology/context image for ""dogs"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,morphology_word_audio_optional_image,
wm-0519,P2,prefixes_suffixes,drawing,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/drawing-01.webp,,"Create a child-friendly morphology/context image for ""drawing"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0520,P2,prefixes_suffixes,drinkable,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/drinkable-01.webp,,"Create a child-friendly morphology/context image for ""drinkable"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0521,P2,prefixes_suffixes,endless,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/endless-01.webp,,"Create a child-friendly morphology/context image for ""endless"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0522,P2,prefixes_suffixes,enjoyment,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/enjoyment-01.webp,,"Create a child-friendly morphology/context image for ""enjoyment"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0523,P2,prefixes_suffixes,excitement,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/excitement-01.webp,,"Create a child-friendly morphology/context image for ""excitement"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
